t,vx,vy,r,x,y,psi,df,dr,Fx_f,Fx_r,Fy_f,Fy_r,alpha_f,alpha_r,ay
6.070000000000000284e+00,3.904557717282608564e+01,2.295938852113339124e+01,-2.496856237521488886e+00,1.819143781111038720e+02,1.228739671014722390e+01,-6.826075376783943049e+00,3.272492347489367598e-02,-1.346602889185425367e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.313919232967550670e+03,5.311454761261729800e+03,4.399046585363624029e-01,7.388672320728003617e-01,8.382248938841868835e+00
6.080000000000000071e+00,3.847547276600672461e+01,2.401812293963778444e+01,-2.495453790721421150e+00,1.823673049566208135e+02,1.228226500356855944e+01,-6.851043939159158214e+00,3.272492347489367598e-02,-1.345901665785391721e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.288811334213679402e+03,5.299064751810105918e+03,4.673617810800016481e-01,7.638739373383287568e-01,8.357367322266483711e+00
6.089999999999999858e+00,3.787926205676600944e+01,2.506183425649775387e+01,-2.494093538305738544e+00,1.828208503862380496e+02,1.227781902960890825e+01,-6.875998477066372239e+00,3.272492347489367598e-02,-1.345221539577550196e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.264721591370414899e+03,5.286927299137901173e+03,4.948113440694641985e-01,7.887979923952292971e-01,8.333329793031296617e+00
6.100000000000000533e+00,3.725733893952657638e+01,2.608991178174376557e+01,-2.492772186272202539e+00,1.832750300408388284e+02,1.227404485774746057e+01,-6.900939412449429433e+00,3.272492347489367598e-02,-1.344560863560782249e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.241555347836616420e+03,5.275023389698763822e+03,5.222520948084647952e-01,8.136405096684143912e-01,8.310060809968746298e+00
6.110000000000000320e+00,3.661011145409394629e+01,2.710175297227313251e+01,-2.491486775009679189e+00,1.837298592033873206e+02,1.227092827968259670e+01,-6.925867134312151840e+00,3.272492347489367598e-02,-1.343918157929520629e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.219223025926185983e+03,5.263336023028706222e+03,5.496827211859961482e-01,8.384026102649548839e-01,8.287489536515877830e+00
6.120000000000000107e+00,3.593800163361440525e+01,2.809676395283334571e+01,-2.490234667608950847e+00,1.841853527921894340e+02,1.226845481140822791e+01,-6.950782002062248388e+00,3.272492347489367598e-02,-1.343292104229156514e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.197642444013509703e+03,5.251849963470369403e+03,5.771018587665122102e-01,8.630854256841939964e-01,8.265551221137698690e+00
6.129999999999999893e+00,3.524144532297999177e+01,2.907436004057085910e+01,-2.489013525487459244e+00,1.846415253540045569e+02,1.226660969598447437e+01,-6.975684348738337981e+00,3.272492347489367598e-02,-1.342681533168410546e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.176739521038142811e+03,5.240551524755593164e+03,6.045080984611207464e-01,8.876900986467222143e-01,8.244187525208360512e+00
6.140000000000000568e+00,3.452089197280081834e+01,3.003396625648918317e+01,-2.487821279275478581e+00,1.850983910571584659e+02,1.226537790711314457e+01,-7.000574483993212915e+00,3.272492347489367598e-02,-1.342085410062420214e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.156448157630376954e+03,5.229428383148430839e+03,6.318999941806964227e-01,9.122177833753801757e-01,8.223346321216766341e+00
6.150000000000000355e+00,3.377680441281240320e+01,3.097501781599639159e+01,-2.486656099095744477e+00,1.855559636847551985e+02,1.226474415352962488e+01,-7.025452696785968065e+00,3.272492347489367598e-02,-1.341502819972553162e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.136709721854751479e+03,5.218469415301779009e+03,6.592760701756428254e-01,9.366696455263062715e-01,8.202981243839317926e+00
6.160000000000000142e+00,3.300965860769661475e+01,3.189696059544562345e+01,-2.485516366289969969e+00,1.860142566280520953e+02,1.226469288417404080e+01,-7.050319257776925141e+00,3.272492347489367598e-02,-1.340932953569665964e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.117472370837591370e+03,5.207664557440182762e+03,6.866348279306514479e-01,9.610468618913798888e-01,8.183051145692147088e+00
6.169999999999999929e+00,3.221994339765135607e+01,3.279925157405328662e+01,-2.484400647514286131e+00,1.864732828800410687e+02,1.226520829408264923e+01,-7.075174421439824890e+00,3.272492347489367598e-02,-1.340375094181824045e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.098690331262568179e+03,5.197004682918112849e+03,7.139747525699560171e-01,9.853506199488315520e-01,8.163519537740455689e+00
6.179999999999999716e+00,3.140816022556961684e+01,3.368135925183067769e+01,-2.483307671516747028e+00,1.869330550292650344e+02,1.226627433093281638e+01,-7.100018427914967845e+00,3.272492347489367598e-02,-1.339828606183054438e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.080323201785732635e+03,5.186481495602426548e+03,7.412943187737033313e-01,1.009582117312236349e+00,8.144354054687269695e+00
6.190000000000000391e+00,3.057482285233377084e+01,3.454276404474138928e+01,-2.482236308591337259e+00,1.873935852538893130e+02,1.226787470217476894e+01,-7.124851504630135501e+00,3.272492347489367598e-02,-1.339292924720349720e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062335307276286585e+03,5.176087436883417467e+03,7.685919962280484130e-01,1.033742561111859803e+00,8.125525963820734887e+00
