t,vx,vy,r,x,y,psi,df,dr,Fx_f,Fx_r,Fy_f,Fy_r,alpha_f,alpha_r,ay
4.719999999999999751e+00,-3.555883046330784225e+00,-3.789621507603897754e+01,-1.682533894790021245e+00,1.249809698022251609e+02,1.030539036404290876e+01,-4.545392383211803278e+00,0.000000000000000000e+00,-8.412669473950107335e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.623012944130008691e+03,-4.999736664533044859e+03,-1.558270443126915872e+00,-1.472467720354043941e+00,-7.736711813749087341e+00
4.730000000000000426e+00,-2.921067151924254368e+00,-3.803341113169007315e+01,-1.682439206352286165e+00,1.253605706411999563e+02,1.033331786272225550e+01,-4.562217722159703115e+00,0.000000000000000000e+00,-8.412196031761431936e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.622991481330978786e+03,-4.999713799853190721e+03,-1.558313309535366953e+00,-1.472527640228435519e+00,-7.736683641963725044e+00
4.740000000000000213e+00,-2.283978730566512017e+00,-3.815992314711755995e+01,-1.682344547980341387e+00,1.257409944057339288e+02,1.036133676597736830e+01,-4.579042114223225823e+00,0.000000000000000000e+00,-8.411722739901707213e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.622971821213650401e+03,-4.999692718589957622e+03,-1.558352575842005594e+00,-1.472582887045594147e+00,-7.736657856199186334e+00
4.750000000000000000e+00,-1.644797774017304759e+00,-3.827571411733026707e+01,-1.682249916958422187e+00,1.261222425758980563e+02,1.038943413400467186e+01,-4.595865559703029568e+00,0.000000000000000000e+00,-8.411249584792111766e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.622953936849085039e+03,-4.999673389818171927e+03,-1.558388295755039232e+00,-1.472633541700478332e+00,-7.736634417998468294e+00
4.759999999999999787e+00,-1.003704867116167243e+00,-3.838075007069779332e+01,-1.682155310638346668e+00,1.265043164140523402e+02,1.041759700475589234e+01,-4.612688058872613794e+00,0.000000000000000000e+00,-8.410776553191734450e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.622937803927407003e+03,-4.999655785664853283e+03,-1.558420517759910195e+00,-1.472679677104775431e+00,-7.736613292677231080e+00
4.770000000000000462e+00,-3.608811366231271522e-01,-3.847500007834989333e+01,-1.682060726432632158e+00,1.268872169645243559e+02,1.044581239759719615e+01,-4.629509611978996908e+00,0.000000000000000000e+00,-8.410303632163161625e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.622923400675928860e+03,-4.999639881198568219e+03,-1.558449285282323737e+00,-1.472721358475745479e+00,-7.736594449195791867e+00
4.780000000000000249e+00,2.834918000849098174e-01,-3.855843626271009583e+01,-1.681966161807922910e+00,1.272709450533495783e+02,1.047406731697279980e+01,-4.646330219243322901e+00,0.000000000000000000e+00,-8.409830809039614552e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.622910707786543753e+03,-4.999625654331624901e+03,-1.558474636832868798e+00,-1.472758643591732364e+00,-7.736577860045868782e+00
4.790000000000000036e+00,9.292318864474801154e-01,-3.863103380516162844e+01,-1.681871614278691807e+00,1.276555012880735802e+02,1.050234875607197971e+01,-4.663149880861402252e+00,0.000000000000000000e+00,-8.409358071393459311e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.628189856983671234e+03,-5.004173580862336166e+03,-1.547940569425939605e+00,-1.460853444560140435e+00,-7.743119853127487850e+00
4.799999999999999822e+00,1.576154124558850178e+00,-3.869283651636391852e+01,-1.681773390086884978e+00,1.280408860576160919e+02,1.053064370049843035e+01,-4.679968597004188879e+00,0.000000000000000000e+00,-8.408866950434425169e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.636147448533624811e+03,-5.011030740492697078e+03,-1.532099937615859497e+00,-1.442955967410660456e+00,-7.752981577485268616e+00
4.810000000000000497e+00,2.224074122931211761e+00,-3.874385899148518320e+01,-1.681669618366602892e+00,1.284271001883154497e+02,1.055893912766945242e+01,-4.696786330905057483e+00,0.000000000000000000e+00,-8.408348091833015014e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.644113915844043731e+03,-5.017895684358410108e+03,-1.516287753417121742e+00,-1.425102223890934550e+00,-7.762854471792802968e+00
