t,vx,vy,r,x,y,psi,df,dr,Fx_f,Fx_r,Fy_f,Fy_r,alpha_f,alpha_r,ay
2.270000000000000018e+00,1.421844996762657765e+01,2.648592960835345878e+01,-7.551440794211830010e-01,5.044095475249836369e+01,1.640253586634371263e+00,-1.010117988540311762e+00,3.272492347489367598e-02,-4.757468101352725631e-02,5.297998131182588622e+03,3.994040057262790469e+03,5.663777123998111165e+03,4.230507476643934751e+03,1.030749653337311500e+00,1.144053292871018979e+00,6.579911743050537609e+00
2.280000000000000249e+00,1.408044675836158355e+01,2.665909850889995880e+01,-7.529694207223555091e-01,5.074087080151250717e+01,1.660680094260546857e+00,-1.017669429334523645e+00,3.272492347489367598e-02,-4.746594807858588172e-02,5.299721012138855258e+03,3.995165168198140691e+03,5.662330269664442312e+03,4.229553883283578216e+03,1.037768430521381013e+00,1.150359544382554500e+00,6.578618431068157690e+00
2.290000000000000036e+00,1.394173167912863676e+01,2.683090615160219627e+01,-7.507979109646496507e-01,5.104168101684628311e+01,1.680925236222871932e+00,-1.025199123541747248e+00,3.272492347489367598e-02,-4.735737259070058741e-02,5.301429704302533537e+03,3.996282254804579679e+03,5.660894500848122334e+03,4.228606612423298429e+03,1.044744573493730844e+00,1.156630465730759783e+00,6.577336344053922090e+00
2.300000000000000266e+00,1.380232149391943253e+01,2.700135374524192855e+01,-7.486295390159768415e-01,5.134338395262248156e+01,1.700982136704127345e+00,-1.032707102651393649e+00,3.272492347489367598e-02,-4.724895399326694417e-02,5.303124416641317111e+03,3.997391414563299350e+03,5.659469661779476155e+03,4.227665591297361061e+03,1.051678392472440215e+00,1.162866309360027772e+00,6.576065330950322974e+00
2.310000000000000053e+00,1.366223285779342156e+01,2.717044265432486227e+01,-7.464642939612057271e-01,5.164597811411405814e+01,1.720843951851011244e+00,-1.040193398041553419e+00,3.272492347489367598e-02,-4.714069174052839400e-02,5.304805352307283101e+03,3.998492742613165319e+03,5.658055601043021852e+03,4.226730748903841231e+03,1.058570194618733362e+00,1.169067324285228304e+00,6.574805244724348796e+00
2.319999999999999840e+00,1.352148231603944062e+01,2.733817439681336836e+01,-7.443021650941875622e-01,5.194946195830736713e+01,1.740503870032504175e+00,-1.047658040981165550e+00,3.272492347489367598e-02,-4.703258529717748576e-02,5.306472708865491768e+03,3.999586331828692892e+03,5.656652171405685294e+03,4.225802015945730091e+03,1.065420284042713606e+00,1.175233756141926156e+00,6.573555942216490422e+00
2.330000000000000071e+00,1.338008630337155935e+01,2.750455064186664345e+01,-7.421431419101716109e-01,5.225383389446397331e+01,1.759955112091419416e+00,-1.055101062632107345e+00,3.272492347489367598e-02,-4.692463413797668542e-02,5.308126678511273894e+03,4.000672272894741127e+03,5.655259229653502189e+03,4.224879324774546149e+03,1.072228961810469006e+00,1.181365847236012900e+00,6.572317283996962800e+00
2.339999999999999858e+00,1.323806114315864590e+01,2.766957320758874772e+01,-7.399872140985878088e-01,5.255909228468104288e+01,1.779190931589187175e+00,-1.062522494051209021e+00,3.272492347489367598e-02,-4.681683774739749809e-02,5.309767448276867981e+03,4.001750654378083709e+03,5.653876636436355511e+03,4.223962609336283094e+03,1.078996525952479635e+00,1.187463836592753230e+00,6.571089134228611073e+00
2.350000000000000089e+00,1.309542304668717172e+01,2.783324405878495966e+01,-7.378343715361765920e-01,5.286523544445028477e+01,1.798204615043924592e+00,-1.069922366192194829e+00,3.272492347489367598e-02,-4.670919561927693725e-02,5.311395200227979331e+03,4.002821562796021681e+03,5.652504256120238097e+03,4.223051805119604978e+03,1.085723271473256535e+00,1.193527960005239752e+00,6.569871360536270188e+00
2.359999999999999876e+00,1.295218811245673329e+01,2.799556530472684912e+01,-7.356846042804456864e-01,5.317226164321534299e+01,1.816989482161843750e+00,-1.077300709907556664e+00,3.272492347489367598e-02,-4.660170725649039059e-02,5.313010111650895851e+03,4.003885082682175380e+03,5.651141956646659310e+03,4.222146849106162335e+03,1.092409490362144187e+00,1.199558450082254257e+00,6.568663833882082415e+00
2.370000000000000107e+00,1.280837232550784144e+01,2.815653919692645601e+01,-7.335379025634354289e-01,5.348016910492764708e+01,1.835538886062049846e+00,-1.084657555950361063e+00,3.272492347489367598e-02,-4.649437217063987632e-02,5.314612355230615321e+03,4.004941296649598826e+03,5.649789609398782886e+03,4.221247679722924659e+03,1.099055471605225875e+00,1.205555536295537911e+00,6.567466428446603999e+00
2.379999999999999893e+00,1.266399155678147004e+01,2.831616812691996898e+01,-7.313942567857755206e-01,5.378895600860064974e+01,1.853846213494783512e+00,-1.091992934975995366e+00,3.272492347489367598e-02,-4.638718988175687813e-02,5.316202099220581658e+03,4.005990285451340696e+03,5.648447089073894858e+03,4.220354236796457371e+03,1.105661501198266006e+00,1.211519445026463471e+00,6.566279021515232017e+00
2.390000000000000124e+00,1.251906156250989355e+01,2.847445462406125571e+01,-7.292536575110175612e-01,5.409862048886238028e+01,1.871904885053162104e+00,-1.099306877543853034e+00,3.272492347489367598e-02,-4.628015991801898155e-02,5.317779507604401260e+03,4.007032128038600149e+03,5.647114273561882328e+03,4.219466461509003238e+03,1.112227862160632519e+00,1.217450399612115097e+00,6.565101493369787988e+00
2.399999999999999911e+00,1.237359798363834962e+01,2.863140135332561442e+01,-7.271160954602271520e-01,5.440916063650634982e+01,1.889708355378472593e+00,-1.106599414118963232e+00,3.272492347489367598e-02,-4.617328181547946525e-02,5.319344740250057839e+03,4.008066901616541600e+03,5.645791043829388400e+03,4.218584296356333653e+03,1.118754834550140798e+00,1.223348620390771080e+00,6.563933727184913636e+00
2.410000000000000142e+00,1.222761634527703833e+01,2.878701111312404137e+01,-7.249815615068221364e-01,5.472057449904066573e+01,1.907250113359075128e+00,-1.113870575073565572e+00,3.272492347489367598e-02,-4.606655511780920892e-02,5.320897953057001359e+03,4.009094681697941269e+03,5.644477283809290384e+03,4.217707685107234283e+03,1.125242695478765764e+00,1.229214324746793929e+00,6.562775608929046101e+00
2.419999999999999929e+00,1.208113205618301400e+01,2.894128683312838390e+01,-7.228500466716429873e-01,5.503286008123537698e+01,1.924523682322968998e+00,-1.121120390688633783e+00,3.272492347489367598e-02,-4.595997937605025147e-02,5.322439298096491257e+03,4.010115542154718696e+03,5.643172880295292998e+03,4.216836572764596895e+03,1.131691719129166218e+00,1.235047727154926944e+00,6.561627027269766543e+00
2.430000000000000160e+00,1.193416040827148628e+01,2.909423157210766320e+01,-7.207215421182437964e-01,5.534601534566800041e+01,1.941522620224080731e+00,-1.128348891155350309e+00,3.272492347489367598e-02,-4.585355414838029192e-02,5.323968923745605935e+03,4.011129555267480100e+03,5.641877722841260038e+03,4.215970905528006369e+03,1.138102176771973673e+00,1.240849039223997918e+00,6.560487873483197063e+00
2.439999999999999947e+00,1.178671657615609725e+01,2.924584851577585454e+01,-7.185960391483903198e-01,5.566003821326716405e+01,1.958240519822330050e+00,-1.135556106576532720e+00,3.272492347489367598e-02,-4.574727899988761948e-02,5.325486974815196845e+03,4.012136791773151344e+03,5.640591703665124442e+03,4.215110630757767467e+03,1.144474336783794621e+00,1.246618469740037760e+00,6.559358041367376657e+00
2.450000000000000178e+00,1.163881561671769482e+01,2.939614097465143416e+01,-7.164735291977558651e-01,5.597492656385431786e+01,1.974671008857530996e+00,-1.142742066968016612e+00,3.272492347489367598e-02,-4.564115350235589674e-02,5.326993592672161867e+03,4.013137320910814196e+03,5.639314717557065705e+03,4.214255696940302187e+03,1.150808464665880271e+00,1.252356224708806032e+00,6.558237427159262722e+00
2.459999999999999964e+00,1.149047246870117078e+01,2.954511238192894496e+01,-7.143540038318032526e-01,5.629067823668352588e+01,1.990807750217185035e+00,-1.149906802259994087e+00,3.272492347489367598e-02,-4.553517723405826889e-02,5.328488915356301732e+03,4.014131210465774984e+03,5.638046661791762745e+03,4.213406053654864991e+03,1.157104823063420218e+00,1.258062507397736507e+00,6.557125929455303037e+00
2.470000000000000195e+00,1.134170195233991052e+01,2.969276629136285450e+01,-7.122374547418435231e-01,5.660729103097924764e+01,2.006644442098227454e+00,-1.157050342298312051e+00,3.272492347489367598e-02,-4.542934977956027826e-02,5.329973077692078732e+03,4.015118526812018445e+03,5.636787436044499373e+03,4.212561651541491301e+03,1.163363671785412556e+00,1.263737518377302083e+00,6.556023449135309988e+00
2.479999999999999982e+00,1.119251876900741749e+01,2.983910637516395781e+01,-7.101238737412622903e-01,5.692476270647205894e+01,2.022174818162781662e+00,-1.164172716845730537e+00,3.272492347489367598e-02,-4.532367072953121662e-02,5.331446211395503269e+03,4.016099334953048583e+03,5.635536942310922313e+03,4.211722442270156535e+03,1.169585267825074881e+00,1.269381455561796157e+00,6.554929889289504708e+00
2.490000000000000213e+00,1.104293750089565584e+01,2.998413642190854489e+01,-7.080132527619044103e-01,5.724309098393234763e+01,2.037392647687981562e+00,-1.171273955583143067e+00,3.272492347489367598e-02,-4.521813968056332539e-02,5.332908445176442910e+03,4.017073698561254332e+03,5.634295084830255291e+03,4.210888378511060182e+03,1.175769865380751789e+00,1.274994514249547573e+00,6.553845155148584567e+00
2.500000000000000000e+00,1.089297261071970269e+01,3.012786033446058553e+01,-7.059055838506097524e-01,5.756227354570185639e+01,2.052291735709923071e+00,-1.178354088110762143e+00,3.272492347489367598e-02,-4.511275623499859388e-02,5.334359904836562237e+03,4.018041680015798647e+03,5.633061770011802764e+03,4.210059413906004011e+03,1.181917715877284003e+00,1.280576887162558908e+00,6.552769154016619524e+00
2.510000000000000231e+00,1.074263844144825164e+01,3.027028212790714079e+01,-7.038008591658914126e-01,5.788230803622308684e+01,2.066865923161800733e+00,-1.185413143949268333e+00,3.272492347489367598e-02,-4.500752000076267689e-02,5.335800713363122668e+03,4.019003340439167459e+03,5.631836906364575043e+03,4.209235503040816184e+03,1.188029067987800946e+00,1.286128764485582110e+00,6.551701795206716028e+00
2.520000000000000018e+00,1.059194921605956274e+01,3.041140592750720728e+01,-7.016990709747493726e-01,5.820319206256652222e+01,2.081109087006289826e+00,-1.192451152540927151e+00,3.272492347489367598e-02,-4.490243059120557073e-02,5.337230991018854183e+03,4.019958739732366666e+03,5.630620404429857444e+03,4.208416601418755818e+03,1.194104167655903437e+00,1.291650333904630132e+00,6.550642989979204245e+00
2.530000000000000249e+00,1.044091903732241811e+01,3.055123596665420749e+01,-6.996002116496135015e-01,5.852492319495564033e+01,2.095015140362236572e+00,-1.199468143250674634e+00,3.272492347489367598e-02,-4.479748762494877717e-02,5.338650855428092655e+03,4.020907936608888122e+03,5.629412176716606155e+03,4.207602665434888877e+03,1.200143258118201661e+00,1.297141780644933906e+00,6.549592651482351258e+00
2.540000000000000036e+00,1.028956188760166590e+01,3.068977658485230364e+01,-6.975042736654080144e-01,5.884749896728961716e+01,2.108578032625711529e+00,-1.206464145367170726e+00,3.272492347489367598e-02,-4.469269072573850421e-02,5.340060421659389249e+03,4.021850988627452352e+03,5.628212137639501634e+03,4.206793652351350829e+03,1.206146579927179774e+00,1.302603287508343755e+00,6.548550694695361329e+00
2.550000000000000266e+00,1.013789162868794058e+01,3.082703222570672708e+01,-6.954112495967326169e-01,5.917091687766379238e+01,2.121791749585488329e+00,-1.213439188103824895e+00,3.272492347489367598e-02,-4.458803952230473711e-02,5.341459802304724690e+03,4.022787952223616230e+03,5.627020203459543154e+03,4.205989520273504240e+03,1.212114370974352040e+00,1.308035034910185912e+00,6.547517036373644572e+00
2.560000000000000053e+00,9.985922001651140079e+00,3.096300743492828644e+01,-6.933211321151537820e-01,5.949517438888779708e+01,2.134650313533010824e+00,-1.220393300599792230e+00,3.272492347489367598e-02,-4.448353364822579120e-02,5.342849107555543924e+03,4.023718882740246045e+03,5.625836292227051672e+03,4.205190228126914008e+03,1.218046866513686322e+00,1.313437200915574810e+00,6.546491594996183494e+00
2.569999999999999840e+00,9.833666626717253223e+00,3.109770685835223247e+01,-6.912339139866011672e-01,5.982026892900128701e+01,2.147147783366901486e+00,-1.227326511920943775e+00,3.272492347489367598e-02,-4.437917274179816601e-02,5.344228445275727609e+03,4.024643834456972854e+03,5.624660323726976458e+03,4.204395735635124765e+03,1.223944299185264928e+00,1.318809961275188902e+00,6.545474290714955679e+00
2.580000000000000071e+00,9.681139003168125257e+00,3.123113523997163554e+01,-6.891495880688639497e-01,6.014619789178730969e+01,2.159278254692079901e+00,-1.234238851060809772e+00,3.272492347489367598e-02,-4.427495644591130514e-02,5.345597921071681412e+03,4.025562860618601462e+03,5.623492219426362681e+03,4.203606003298208634e+03,1.229806899039155965e+00,1.324153489460514477e+00,6.544465045306247397e+00
2.589999999999999858e+00,9.528352509263767089e+00,3.136329741998540399e+01,-6.870681473091817537e-01,6.047295863728324861e+01,2.171035859913543753e+00,-1.241130346941498486e+00,3.272492347489367598e-02,-4.417088440792719256e-02,5.346957638359649536e+03,4.026476013462570791e+03,5.622331902423926294e+03,4.202820992372042383e+03,1.235634893559472758e+00,1.329467956698563214e+00,6.543463782123842165e+00
2.600000000000000089e+00,9.375320402186794411e+00,3.149419833286112791e+01,-6.849895847419266159e-01,6.080054849228930891e+01,2.182414768324878906e+00,-1.248001028414590374e+00,3.272492347489367598e-02,-4.406695627956443845e-02,5.348307698430411619e+03,4.027383344245469289e+03,5.621179297401575241e+03,4.202040664848283996e+03,1.241428507688592697e+00,1.334753532006068388e+00,6.542470426053943910e+00
2.609999999999999876e+00,9.222055818008618289e+00,3.162384300541283011e+01,-6.829138934863707711e-01,6.112896475087450199e+01,2.193409186191555005e+00,-1.254850924262009615e+00,3.272492347489367598e-02,-4.396317171678664620e-02,5.349648200511474897e+03,4.028284903268671314e+03,5.620034330577837864e+03,4.201264983435029535e+03,1.247187963851519310e+00,1.340010382223165930e+00,6.541484903471794787e+00
2.620000000000000107e+00,9.068571771676976923e+00,3.175223655489379837e+01,-6.808410667445363718e-01,6.145820467488013605e+01,2.204013356829067405e+00,-1.261680063196873425e+00,3.272492347489367598e-02,-4.385953037969492208e-02,5.350979241826884390e+03,4.029180739903106769e+03,5.618896929663067567e+03,4.200493911538115754e+03,1.252913481980358457e+00,1.345238672046567219e+00,6.540507142199863289e+00
2.629999999999999893e+00,8.914881157024435510e+00,3.187938418710457711e+01,-6.787710977991239236e-01,6.178826549442074878e+01,2.214221560675988965e+00,-1.268488473864318733e+00,3.272492347489367598e-02,-4.375603193242429828e-02,5.352300917654752993e+03,4.030070902613217640e+03,5.617767023816381879e+03,4.199727413243033880e+03,1.258605279538895116e+00,1.350438564062226066e+00,6.539537071467600882e+00
2.640000000000000124e+00,8.760996746797450996e+00,3.200529119451627480e+01,-6.767039800115145498e-01,6.211914440838245355e+01,2.224028115361986302e+00,-1.275276184842309979e+00,3.272492347489367598e-02,-4.365267604304383375e-02,5.353613321382626964e+03,4.030955438980121016e+03,5.616644543604198589e+03,4.198965453297450949e+03,1.264263571547245446e+00,1.355610218777509868e+00,6.538574621872619730e+00
2.649999999999999911e+00,8.606931192705635780e+00,3.212996295440925820e+01,-6.746397068198439761e-01,6.245083858491873485e+01,2.233427375770865364e+00,-1.282043224642425150e+00,3.272492347489367598e-02,-4.354946238346030229e-02,5.354916544560785042e+03,4.031834395724022670e+03,5.615529420960359857e+03,4.198207997094291386e+03,1.269888570606568790e+00,1.360753794652878268e+00,6.537619725343283505e+00
2.660000000000000142e+00,8.452697025490826022e+00,3.225340492702734707e+01,-6.725782717371441288e-01,6.278334516194357207e+01,2.242413734098705369e+00,-1.288789621710623612e+00,3.272492347489367598e-02,-4.344639062932530854e-02,5.356210676953571237e+03,4.032707818725893958e+03,5.614421589147721534e+03,4.197455010655379738e+03,1.275480486923820544e+00,1.365869448133076203e+00,6.536672315102632247e+00
2.669999999999999929e+00,8.298306655015597499e+00,3.237562265374759818e+01,-6.705196683495495691e-01,6.311666124762190577e+01,2.250981619907138853e+00,-1.295515404427995065e+00,3.272492347489367598e-02,-4.334346045994558194e-02,5.357495806588822234e+03,4.033575753048467504e+03,5.613320982721165819e+03,4.196706460615594551e+03,1.281039528336530342e+00,1.370957333677845780e+00,6.535732325633588857e+00
2.680000000000000160e+00,8.143772370370838232e+00,3.249662175526577101e+01,-6.684638903145655453e-01,6.345078392085748220e+01,2.259125500171841772e+00,-1.302220601111490517e+00,3.272492347489367598e-02,-4.324067155819637936e-02,5.358772019805524906e+03,4.034438242956541671e+03,5.612227537491960902e+03,4.195962314207540658e+03,1.286565900337588664e+00,1.376017603792166311e+00,6.534799692645350433e+00
2.689999999999999947e+00,7.989106340002022577e+00,3.261640792979756753e+01,-6.664109313593952200e-01,6.378571023177793364e+01,2.266839879326289164e+00,-1.308905240014636151e+00,3.272492347489367598e-02,-4.313802361043786449e-02,5.360039401299726705e+03,4.035295331936659750e+03,5.611141190493426620e+03,4.195222539246704400e+03,1.292059806100024799e+00,1.381050409056025607e+00,6.533874353041001726e+00
2.700000000000000178e+00,7.834320611853812899e+00,3.273498695129567437e+01,-6.643607852793235180e-01,6.412143720221718013e+01,2.274119299300839891e+00,-1.315569349328230109e+00,3.272492347489367598e-02,-4.303551630643428355e-02,5.361298034168825325e+03,4.036147062716161599e+03,5.610061879947815214e+03,4.194487104117072704e+03,1.297521446501767706e+00,1.386055898153728538e+00,6.532956244886192643e+00
2.709999999999999964e+00,7.679427113532637073e+00,3.285236466768274965e+01,-6.623134459361543769e-01,6.445796182619505998e+01,2.280958339557206838e+00,-1.322212957181023274e+00,3.272492347489367598e-02,-4.293314933927582649e-02,5.362547999954279476e+03,4.036993477281633659e+03,5.608989545234386242e+03,4.193755977757211440e+03,1.302951020150369565e+00,1.391034217902752612e+00,6.532045307378925969e+00
2.720000000000000195e+00,7.524437652486872352e+00,3.296854699910033304e+01,-6.602689072567003992e-01,6.479528107039419638e+01,2.287351617118374314e+00,-1.328836091640384742e+00,3.272492347489367598e-02,-4.283092240530312483e-02,5.363789378682814458e+03,4.037834616896801890e+03,5.607924126858601994e+03,4.193029129646763977e+03,1.308348723407684266e+00,1.395985513282151480e+00,6.531141480820338963e+00
2.729999999999999982e+00,7.369363916204290987e+00,3.308353993617382116e+01,-6.582271632313209109e-01,6.513339187463405722e+01,2.293293786594020389e+00,-1.335438780712951745e+00,3.272492347489367598e-02,-4.272883520403415042e-02,5.365022248906202549e+03,4.038670522119859470e+03,5.606865566422407028e+03,4.192306529793376285e+03,1.313714750414484156e+00,1.400909927460515236e+00,6.530244706586496584e+00
2.740000000000000213e+00,7.214217472426411426e+00,3.319734953829350843e+01,-6.561882079125078704e-01,6.547229115234226526e+01,2.298779540201504545e+00,-1.342021052345264920e+00,3.272492347489367598e-02,-4.262688743809350117e-02,5.366246687739655499e+03,4.039501232820268342e+03,5.605813806595537244e+03,4.191588148720018580e+03,1.319049293115010402e+00,1.405807601823495290e+00,6.529354927101098660e+00
2.750000000000000000e+00,7.059009769379407828e+00,3.330998193191174295e+01,-6.541520354135169635e-01,6.581197579102298789e+01,2.303803607782477503e+00,-1.348582934424390034e+00,3.272492347489367598e-02,-4.252507881314395582e-02,5.367462770898911003e+03,4.040326788195055542e+03,5.604768791087819409e+03,4.190873957452682589e+03,1.324352541281436979e+00,1.410678676000895360e+00,6.528472085809104541e+00
2.760000000000000231e+00,6.903752136021234165e+00,3.342144330885626857e+01,-6.521186399070413309e-01,6.615244265272254154e+01,2.308360756815174497e+00,-1.355124454778525278e+00,3.272492347489367598e-02,-4.242340903782017281e-02,5.368670572736056783e+03,4.041147226784606119e+03,5.603730464622408363e+03,4.190163927508478992e+03,1.329624682538248504e+00,1.415523287893339033e+00,6.527596127151220173e+00
2.770000000000000018e+00,6.748455782304624506e+00,3.353173992465975317e+01,-6.500880156239277063e-01,6.649368857449209713e+01,2.312445792422449298e+00,-1.361645641177595678e+00,3.272492347489367598e-02,-4.232187782366449158e-02,5.369870166274152325e+03,4.041962586487997669e+03,5.602698772909942818e+03,4.189458030884055006e+03,1.334865902386512371e+00,1.420341573698516546e+00,6.526726996539220060e+00
2.780000000000000249e+00,6.593131799455625774e+00,3.364087809690558828e+01,-6.480601568519314126e-01,6.683571036884754335e+01,2.316053557375604477e+00,-1.368146521333834853e+00,3.272492347489367598e-02,-4.222048488506467689e-02,5.371061623240672816e+03,4.042772904577865120e+03,5.601673662623559721e+03,4.188756240044387596e+03,1.340076384228044981e+00,1.425133667937018789e+00,6.525864640332056155e+00
2.790000000000000036e+00,6.437791160267339663e+00,3.374886420358991757e+01,-6.460350579345101041e-01,6.717850482422635139e+01,2.319178932094082324e+00,-1.374627122902354115e+00,3.272492347489367598e-02,-4.211922993919361285e-02,5.372245014099881701e+03,4.043578217714832590e+03,5.600655081374742622e+03,4.188058527911888632e+03,1.345256309389458060e+00,1.429899703477764072e+00,6.525009005812740348e+00
2.800000000000000266e+00,6.282444719408532663e+00,3.385570468149997936e+01,-6.440127132696535917e-01,6.752206870544164019e+01,2.321816834641067917e+00,-1.381087473481699135e+00,3.272492347489367598e-02,-4.201811270595078723e-02,5.373420408084102746e+03,4.044378561961521882e+03,5.599642977689966756e+03,4.187364867855832927e+03,1.350405857146077304e+00,1.434639811563023226e+00,6.524160041165949053e+00
2.810000000000000053e+00,6.127103213746794452e+00,3.396140602460877034e+01,-6.419931173087489729e-01,6.786639875413320055e+01,2.323962220715064753e+00,-1.387527600614395729e+00,3.272492347489367598e-02,-4.191713290790555213e-02,5.374587873223998940e+03,4.045173972796148519e+03,5.598637300988113566e+03,4.186675233682112776e+03,1.355525204745731793e+00,1.439354121833049005e+00,6.523317695456357868e+00
2.819999999999999840e+00,5.971777262685918686e+00,3.406597478248599487e+01,-6.399762645554794016e-01,6.821149168921563444e+01,2.325610083637500214e+00,-1.393947531787483207e+00,3.272492347489367598e-02,-4.181629027024207773e-02,5.375747476377864587e+03,4.045964485125728970e+03,5.597638001558609176e+03,4.185989599623263530e+03,1.360614527432398635e+00,1.444042762350315812e+00,6.522481918607626383e+00
2.830000000000000071e+00,5.816477368517185553e+00,3.416941755872538522e+01,-6.379621495647549434e-01,6.855734420732352419e+01,2.326755454336418172e+00,-1.400347294433037959e+00,3.272492347489367598e-02,-4.171558452070585343e-02,5.376899283259966069e+03,4.046750133298898618e+03,5.596645030540278640e+03,4.185307940328794757e+03,1.365673998469703720e+00,1.448705859623373948e+00,6.521652661382056237e+00
2.839999999999999858e+00,5.661213916784232580e+00,3.427174100938834300e+01,-6.359507669416747389e-01,6.890395298325358908e+01,2.327393401326314226e+00,-1.406726915928685484e+00,3.272492347489367598e-02,-4.161501538955184043e-02,5.378043358468004953e+03,4.047530951118381381e+03,5.595658339900862302e+03,4.184630230855787886e+03,1.370703789164268827e+00,1.453343538630329501e+00,6.520829875360860228e+00
2.850000000000000089e+00,5.505997176661196590e+00,3.437295184146395144e+01,-6.339421113405188102e-01,6.925131467040385758e+01,2.327519030684169987e+00,-1.413086423598102215e+00,3.272492347489367598e-02,-4.151458260949404677e-02,5.379179765509701610e+03,4.048306971853080540e+03,5.594677882417189721e+03,4.183956446659766698e+03,1.375704068888900400e+00,1.457955922841946084e+00,6.520013512925039834e+00
2.859999999999999876e+00,5.350837301343822183e+00,3.447305681134528044e+01,-6.319361774637684004e-01,6.959942590120986949e+01,2.327127486021745018e+00,-1.419425844711507345e+00,3.272492347489367598e-02,-4.141428591565652489e-02,5.380308566828542098e+03,4.049078228249846688e+03,5.593703611655976601e+03,4.183286563585827935e+03,1.380675005105615361e+00,1.462543134244385534e+00,6.519203527236856033e+00
2.870000000000000107e+00,5.195744328453224092e+00,3.457206272332206964e+01,-6.299329600611541791e-01,6.994828328757782288e+01,2.326213948454180169e+00,-1.425745206486145111e+00,3.272492347489367598e-02,-4.131412504552581244e-02,5.381429823828741064e+03,4.049844752544914172e+03,5.592735481955211981e+03,4.182620557860008375e+03,1.385616763388497485e+00,1.467105293361581575e+00,6.518399872221822378e+00
2.879999999999999893e+00,5.040728180452007656e+00,3.466997642808972557e+01,-6.279324539287307605e-01,7.029788342131472234e+01,2.324773636564967383e+00,-1.432044536086756636e+00,3.272492347489367598e-02,-4.121409973890464290e-02,5.382543596899425211e+03,4.050606576475007842e+03,5.591773448406132957e+03,4.181958406080908389e+03,1.390529507446383706e+00,1.471642519277263306e+00,6.517602502551278043e+00
2.890000000000000124e+00,4.885798665072445424e+00,3.476680482127462568e+01,-6.259346539079764238e-01,7.064822287455545791e+01,2.322801806367344124e+00,-1.438323860626044004e+00,3.272492347489367598e-02,-4.111420973786692606e-02,5.383649945438080977e+03,4.051363731288149665e+03,5.590817466835735104e+03,4.181300085211531950e+03,1.395413399145370104e+00,1.476154929656623649e+00,6.516811373625446713e+00
2.899999999999999911e+00,4.730965475756408800e+00,3.486255484197574361e+01,-6.239395548849181461e-01,7.099929820018688531e+01,2.320293751262164417e+00,-1.444583207165123673e+00,3.272492347489367598e-02,-4.101445478671401218e-02,5.384748927873295543e+03,4.052116247754176584e+03,5.589867493789840410e+03,4.180645572571373123e+03,1.400268598531141162e+00,1.480642640767645624e+00,6.516026441557008830e+00
2.910000000000000142e+00,4.576238192106772296e+00,3.495723347132251035e+01,-6.219471517892792845e-01,7.135110593226877995e+01,2.317244801992303760e+00,-1.450822602713972787e+00,3.272492347489367598e-02,-4.091483463193206632e-02,5.385840601686813898e+03,4.052864156174950949e+03,5.588923486516636331e+03,4.179994845828685357e+03,1.405095263851112941e+00,1.485105767502089114e+00,6.515247663155136593e+00
2.919999999999999929e+00,4.421626280349994609e+00,3.505084773104896101e+01,-6.199574395936509053e-01,7.170364258645179234e+01,2.313650326593649442e+00,-1.457042074231865492e+00,3.272492347489367598e-02,-4.081534902215065014e-02,5.386925023434921968e+03,4.053607486394314947e+03,5.587985402950757816e+03,4.179347882992992709e+03,1.409893551576389514e+00,1.489544423396141681e+00,6.514474995910015664e+00
2.930000000000000160e+00,4.267139093809590555e+00,3.514340468208411750e+01,-6.179704133126843191e-01,7.205690466039229136e+01,2.309505730342733543e+00,-1.463241648627801927e+00,3.272492347489367598e-02,-4.071599770810231667e-02,5.388002248769232210e+03,4.054346267807757613e+03,5.587053201697794975e+03,4.178704662407792057e+03,1.414663616423530224e+00,1.493958720650743199e+00,6.513708397977795883e+00
2.939999999999999947e+00,4.112785873390214952e+00,3.523491142315853608e+01,-6.159860680023054869e-01,7.241088863416413801e+01,2.304806455701059686e+00,-1.469421352760928778e+00,3.272492347489367598e-02,-4.061678044258337783e-02,5.389072332456822551e+03,4.055080529371836747e+03,5.586126842019290052e+03,4.178065162743444489e+03,1.419405611376125087e+00,1.498348770151584297e+00,6.512947828165975395e+00
2.950000000000000178e+00,3.958575748072077793e+00,3.532537508942704818e+01,-6.140043987589490770e-01,7.276559097066736115e+01,2.299547982256178624e+00,-1.475581213440951833e+00,3.272492347489367598e-02,-4.051769698041556012e-02,5.390135328399811442e+03,4.055810299613342977e+03,5.585206283818150041e+03,4.177429362990259506e+03,1.424119687706174142e+00,1.502714681488787729e+00,6.512193245919180917e+00
2.959999999999999964e+00,3.804517735415414936e+00,3.541480285110760917e+01,-6.120254007188125067e-01,7.312100811603376371e+01,2.293725826659564149e+00,-1.481721257428541216e+00,3.272492347489367598e-02,-4.041874707840872882e-02,5.391191289654351749e+03,4.056535606638223271e+03,5.584291487624499496e+03,4.176797242451770217e+03,1.428805994995271611e+00,1.507056562976275993e+00,6.511444611305391206e+00
2.970000000000000195e+00,3.650620742074742964e+00,3.550320191213625520e+01,-6.100490690571290786e-01,7.347713650002938834e+01,2.287335542561344415e+00,-1.487841511435729291e+00,3.272492347489367598e-02,-4.031993049532455603e-02,5.392240268449099858e+03,4.057256478140266154e+03,5.583382414581933517e+03,4.176168780738178612e+03,1.433464681155590670e+00,1.511374521670830973e+00,6.510701885002498912e+00
