t,vx,vy,r,x,y,psi,df,dr,Fx_f,Fx_r,Fy_f,Fy_r,alpha_f,alpha_r,ay
8.199999999999999289e+00,-1.765699496242989142e+01,-5.066327645354301978e+01,-9.483280339347445187e-01,2.813418397070650485e+02,5.298838582836588529e+01,-4.268795812228256104e+00,-6.411742466980713435e-03,-4.549287895664301529e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.624784874075144216e+03,-4.983523591991417561e+03,-1.554732611080365645e+00,-1.515130020855120163e+00,-7.735344151116311906e+00
8.210000000000000853e+00,-1.717833499401464437e+01,-5.090807612823335404e+01,-9.482647955310421484e-01,2.818752198375447051e+02,5.304634565601102025e+01,-4.278279092567603747e+00,-6.685778809338742586e-03,-4.540750613375049011e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.624899435220958367e+03,-4.983472187134503656e+03,-1.554503956171218837e+00,-1.515265834401834821e+00,-7.735391250074801661e+00
8.220000000000000639e+00,-1.669739497382754223e+01,-5.114832614394073573e+01,-9.482022548795686623e-01,2.824093332991353122e+02,5.310461701237225185e+01,-4.287761740522913811e+00,-6.953217095195780330e-03,-4.532414761541970344e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625011324711324050e+03,-4.983422083874461350e+03,-1.554280642783937738e+00,-1.515398212396441568e+00,-7.735436977935448155e+00
8.230000000000000426e+00,-1.621421777068971437e+01,-5.138400558936807272e+01,-9.481403930501578481e-01,2.829441830630355525e+02,5.316319308837400825e+01,-4.297243763071709743e+00,-7.213793395251903717e-03,-4.524288163393232198e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625120397496302758e+03,-4.983373300456674770e+03,-1.554062959753597539e+00,-1.515527106375673894e+00,-7.735481271881971210e+00
8.240000000000000213e+00,-1.572884643875904942e+01,-5.161509395018791935e+01,-9.480791906252939993e-01,2.834797720337788860e+02,5.322206704909069686e+01,-4.306725167002211307e+00,-7.467250552158744871e-03,-4.516378436561707677e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625226512380250824e+03,-4.983325854791208258e+03,-1.553851188194335764e+00,-1.515652468764487448e+00,-7.735524072180991695e+00
8.250000000000000000e+00,-1.524132421456255493e+01,-5.184157111092100934e+01,-9.480186277201754219e-01,2.840161030489935001e+02,5.328123203448694767e+01,-4.316205958908463813e+00,-7.713338434302718927e-03,-4.508692985571795958e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625329532133297107e+03,-4.983279764406966024e+03,-1.553645601281380628e+00,-1.515774252997452720e+00,-7.735565322101765062e+00
8.259999999999999787e+00,-1.475169451400882181e+01,-5.206341735680730665e+01,-9.479586840026619221e-01,2.845531788791730605e+02,5.334068116015873073e+01,-4.325686145185665410e+00,-7.951814182654642904e-03,-4.501238994533670462e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625429323600254975e+03,-4.983235046407666232e+03,-1.553446464038191310e+00,-1.515892413635639313e+00,-7.735604967833969781e+00
8.269999999999999574e+00,-1.426000092937979069e+01,-5.228061337566873590e+01,-9.478993387130786319e-01,2.850910022274579774e+02,5.340040751807503483e+01,-4.335165732025692442e+00,-8.182442450442448806e-03,-4.494023420052119938e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625525757806835827e+03,-4.983191717429414894e+03,-1.553254033129058298e+00,-1.516006906479059557e+00,-7.735642958403882830e+00
8.279999999999999361e+00,-1.376628722630103852e+01,-5.249314025976284626e+01,-9.478405706838524125e-01,2.856295757294274722e+02,5.346040417731987304e+01,-4.344644725412822872e+00,-8.404995635409943586e-03,-4.487052984356963703e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625618710062969512e+03,-4.983149793600001431e+03,-1.553068556657489774e+00,-1.516117688674727626e+00,-7.735679245589389907e+00
8.290000000000000924e+00,-1.327059734068981989e+01,-5.270097950762649219e+01,-9.477823583589590761e-01,2.861689019529018765e+02,5.352066418483432386e+01,-4.354123131119661316e+00,-8.619254104432729630e-03,-4.480334168661813388e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625708060063087942e+03,-4.983109290499794042e+03,-1.552890273970702228e+00,-1.516224718820393891e+00,-7.735713783834212265e+00
8.300000000000000711e+00,-1.277297537568014363e+01,-5.290411302590874243e+01,-9.477246798131636618e-01,2.867089833977559579e+02,5.358118056615835201e+01,-4.363600954703250601e+00,-8.825006410269552529e-03,-4.473873206757732202e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625793691983149984e+03,-4.983070223124273070e+03,-1.552719415470518394e+00,-1.516327957063996035e+00,-7.735746530161760504e+00
8.310000000000000497e+00,-1.227346559852420249e+01,-5.310252313119213596e+01,-9.476675127710367796e-01,2.872498224957421371e+02,5.364194632617218161e+01,-4.373078201501382267e+00,-9.022049500235376426e-03,-4.467676078848122762e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625875494574346703e+03,-4.983032605848177809e+03,-1.552556202430960486e+00,-1.516427365198873778e+00,-7.735777444089070087e+00
8.320000000000000284e+00,-1.177211243746948455e+01,-5.329619255180136861e+01,-9.476108346257348103e-01,2.877914216103246758e+02,5.370295444983690913e+01,-4.382554876629092711e+00,-9.210188916589727090e-03,-4.461748505630983019e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.625953361253241383e+03,-4.982996452391201274e+03,-1.552400846822820091e+00,-1.516522906754781408e+00,-7.735806487541134757e+00
8.330000000000000071e+00,-1.126896047861095340e+01,-5.348510442959856448e+01,-9.475546224575331911e-01,2.883337830365236982e+02,5.376419790293414991e+01,-4.392030984975350272e+00,-9.389238988442965769e-03,-4.456095942634377000e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626027190188242457e+03,-4.982961775785311147e+03,-1.552253551145464927e+00,-1.516614547084733422e+00,-7.735833624766160099e+00
