t,df,dr_track,r_cmd,r_track,beta_track,ay_track,r_ratio,beta_ratio,ay_ratio
3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.299999999999999933e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000289e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.899999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000278e-02,5.887550726534886841e-02,3.115591045948422622e-01,-2.579109220991555526e-02,5.932829012849623850e-03,1.200589082340620450e+01,3.128187679468869692e-02,2.660544176933303875e-03,5.899999999999999467e+00
5.100000000000000089e-01,5.000000000000000278e-02,6.403372570733198432e-02,3.115591045948422622e-01,-5.189609522587834700e-02,1.173904502878240011e-02,1.121649028477759913e+01,5.938011078325945713e-02,4.800700379443975999e-03,5.398098619193842929e+00
5.200000000000000178e-01,5.000000000000000278e-02,6.925472631052453920e-02,3.115591045948422622e-01,-7.838167847062593729e-02,1.743842603700675523e-02,1.046122282159164385e+01,8.454800712747981284e-02,6.499739186089049589e-03,5.002192878611016802e+00
5.300000000000000266e-01,5.000000000000000278e-02,7.455184295947406281e-02,3.115591045948422622e-01,-1.053139187654351105e-01,2.304994646300576044e-02,9.737070664677240472e+00,1.070294422904229936e-01,7.826633012902258629e-03,4.695518731400355250e+00
5.400000000000000355e-01,5.000000000000000278e-02,7.993829101843590024e-02,3.115591045948422622e-01,-1.327585040360330648e-01,2.859185162382343881e-02,9.041180976853640416e+00,1.270571338511534976e-01,8.841213853899786493e-03,4.463552583269297713e+00
5.500000000000000444e-01,5.000000000000000278e-02,8.542720807255547999e-02,3.115591045948422622e-01,-1.607809307746780603e-01,3.408172822431226878e-02,8.370853546885710372e+00,1.448514560106252680e-01,9.595222270148896782e-03,4.293751975745122351e+00
5.600000000000000533e-01,5.000000000000000278e-02,9.103169342028448463e-02,3.115591045948422622e-01,-1.894466959798633277e-01,3.953657119549811028e-02,7.723529229551071573e+00,1.606197013031008258e-01,1.013325490351039970e-02,4.175321649928910084e+00
5.700000000000000622e-01,5.000000000000000278e-02,9.676484646132153811e-02,3.115591045948422622e-01,-2.188214842611420907e-01,4.497284715818029160e-02,7.096779079993891237e+00,1.745557036098921433e-01,1.049361778745300580e-02,4.099003124702647050e+00
5.799999999999999600e-01,5.000000000000000278e-02,1.026398041175772963e-01,3.115591045948422622e-01,-2.489713507654363056e-01,5.040655477810957602e-02,6.488294133829384691e+00,1.868397503182684938e-01,1.070909261215032167e-02,4.056885963053384003e+00
5.899999999999999689e-01,5.000000000000000278e-02,1.086697774184361281e-01,3.115591045948422622e-01,-2.799629005527156100e-01,5.585328226349522279e-02,5.895875787530824752e+00,1.976387225775400047e-01,1.080762290024659539e-02,4.042238959508978269e+00
5.999999999999999778e-01,5.000000000000000278e-02,1.148680873758919779e-01,3.115591045948422622e-01,-3.118634650229680783e-01,6.132826224111009861e-02,5.317426736491569272e+00,2.071064122583739231e-01,1.081292678479827893e-02,4.049359555485855466e+00
6.099999999999999867e-01,5.000000000000000278e-02,1.212482002699424993e-01,3.115591045948422622e-01,-3.447412759727941367e-01,6.684642423382047838e-02,4.750942430821348594e+00,2.153839725853352594e-01,1.074504276987881847e-02,4.073439873366708319e+00
6.199999999999999956e-01,5.000000000000000278e-02,1.278237624599076749e-01,3.115591045948422622e-01,-3.786656378386099586e-01,7.242244494990004999e-02,4.194503011421579330e+00,2.226004666357740414e-01,1.062081451193369434e-02,4.110447850854219709e+00
6.300000000000000044e-01,5.000000000000000278e-02,1.346086348330708393e-01,3.115591045948422622e-01,-4.137070986642324422e-01,7.807079658293587798e-02,3.646265691200392123e+00,2.288734841152033073e-01,1.045432029825049333e-02,4.157022051736650958e+00
6.400000000000000133e-01,5.000000000000000278e-02,1.416169269981953360e-01,3.115591045948422622e-01,-4.499376203134228813e-01,8.380579331044098190e-02,3.104457548444957915e+00,2.343098021513852491e-01,1.025725252761930904e-02,4.210378825358766619e+00
6.500000000000000222e-01,5.000000000000000278e-02,1.488630313280334405e-01,3.115591045948422622e-01,-4.874307484326920181e-01,8.964163616940218349e-02,2.567368701377645834e+00,2.390060704051387708e-01,1.003925212519902500e-02,4.268230582994112510e+00
6.600000000000000311e-01,5.000000000000000278e-02,1.563616569518872790e-01,3.115591045948422622e-01,-5.262617826562240309e-01,9.559245647786428213e-02,2.033345834791565387e+00,2.430495046726047215e-01,9.808202454916641055e-03,4.328714053536584672e+00
6.700000000000000400e-01,5.000000000000000278e-02,1.641278637965936649e-01,3.115591045948422622e-01,-5.665079475330753178e-01,1.016723579632368007e-01,1.500786051400544441e+00,2.465185764380617983e-01,9.570486933158362658e-03,4.390327472378618090e+00
6.800000000000000488e-01,5.000000000000000278e-02,1.721770967719639389e-01,3.115591045948422622e-01,-6.082485646467684637e-01,1.078954577502659190e-01,9.681310221556205242e-01,2.494836886055191438e-01,9.331214200645610371e-03,4.451875745206656632e+00
6.900000000000000577e-01,5.000000000000000278e-02,1.805252201947025459e-01,3.115591045948422622e-01,-6.515652263889627482e-01,1.142759263545028436e-01,4.338614112830674330e-01,2.520078299596636984e-01,9.094414377840014801e-03,4.512422712139349201e+00
7.000000000000000666e-01,5.000000000000000278e-02,1.891885525431414028e-01,3.115591045948422622e-01,-6.965419718419755268e-01,1.208280268205840918e-01,-1.035084468051672424e-01,2.541472028428852226e-01,8.863209614801761949e-03,4.571249716767633586e+00
7.099999999999999645e-01,5.000000000000000278e-02,1.981839016337439419e-01,3.115591045948422622e-01,-7.432654652194938816e-01,1.275661531386856062e-01,-6.454356402827876593e-01,2.559518201385000413e-01,8.639961850292790860e-03,4.627819758991305932e+00
7.199999999999999734e-01,5.000000000000000278e-02,2.075286003092476350e-01,3.115591045948422622e-01,-7.918251773108029301e-01,1.345048680670900831e-01,-1.193353562714751792e+00,2.574660689680050574e-01,8.426400417695276493e-03,4.681746579971584943e+00
7.299999999999999822e-01,5.000000000000000278e-02,2.172405427275094503e-01,3.115591045948422622e-01,-8.423135703712160138e-01,1.416589404838866639e-01,-1.748676605137555740e+00,2.587292395835322223e-01,8.223731877205099974e-03,4.732768092021718331e+00
7.399999999999999911e-01,5.000000000000000278e-02,2.273382213395920837e-01,3.115591045948422622e-01,-8.948262869000845887e-01,1.490433823863770990e-01,-2.312804675624540174e+00,2.597760188018093941e-01,8.032734214619797336e-03,4.780723625904297336e+00
7.500000000000000000e-01,5.000000000000000278e-02,2.378407646453657709e-01,3.115591045948422622e-01,-9.494623427477493216e-01,1.566734856527682296e-01,-2.887127563595066615e+00,2.606369480144457573e-01,7.853837326468734656e-03,4.825534522921801184e+00
7.600000000000000089e-01,5.000000000000000278e-02,2.487679758148987064e-01,3.115591045948422622e-01,-1.006324324994040120e+00,1.645648586771646105e-01,-3.473029165247818462e+00,2.613388463487377744e-01,7.687191508627627332e-03,4.867187649548733397e+00
7.700000000000000178e-01,5.000000000000000278e-02,2.601403722641569272e-01,3.115591045948422622e-01,-1.065518595043412731e+00,1.727334629857157910e-01,-4.071891585689204618e+00,2.619051999672942777e-01,7.532725480170553156e-03,4.905721458365221999e+00
7.800000000000000266e-01,5.000000000000000278e-02,2.719792262740314270e-01,3.115591045948422622e-01,-1.127155497385498917e+00,1.811956499390012520e-01,-4.685099132583010473e+00,2.623565188042520924e-01,7.390195305186685396e-03,4.941214260941929837e+00
7.900000000000000355e-01,5.000000000000000278e-02,2.843066067424486754e-01,3.115591045948422622e-01,-1.191349574474721118e+00,1.899681976233347780e-01,-5.314042215464089836e+00,2.627106622584980400e-01,7.259225421704058184e-03,4.973774416336934401e+00
8.000000000000000444e-01,5.000000000000000278e-02,2.971454221602931045e-01,3.115591045948422622e-01,-1.258219788188679189e+00,1.990683480316222942e-01,-5.960121164233020963e+00,2.629831355154338413e-01,7.139342847757461363e-03,5.003532173247768000e+00
8.100000000000000533e-01,5.000000000000000278e-02,3.105194649030847409e-01,3.115591045948422622e-01,-1.327889748332221620e+00,2.085138446326988415e-01,-6.624749979777111442e+00,2.631873582615190665e-01,7.030005509034496607e-03,5.030632934867847794e+00
8.200000000000000622e-01,5.000000000000000278e-02,3.244534569317932271e-01,3.115591045948422622e-01,-1.400487948662483273e+00,2.183229704266873572e-01,-7.309360029143103787e+00,2.633349076012821421e-01,6.930625519458071329e-03,5.055231743376461750e+00
8.300000000000000711e-01,5.000000000000000278e-02,3.389730969978455577e-01,3.115591045948422622e-01,-1.476148010919679621e+00,2.285145865828531464e-01,-8.015403697215340628e+00,2.634357369941950355e-01,6.840588144557124828e-03,5.077488805989309739e+00
8.399999999999999689e-01,5.000000000000000278e-02,3.541051094492848050e-01,3.115591045948422622e-01,-1.555008937359103172e+00,2.391081717556604869e-01,-8.744358006427891183e+00,2.634983730067916863e-01,6.759267086610444737e-03,5.097565906848618766e+00
8.499999999999999778e-01,5.000000000000000278e-02,3.698772947371695152e-01,3.115591045948422622e-01,-1.637215372291572990e+00,2.501238621742644663e-01,-9.497728215657033957e+00,2.635300916304282870e-01,6.686036649427623026e-03,5.115623568963813206e+00
8.599999999999999867e-01,5.000000000000000278e-02,3.863185817236635122e-01,3.115591045948422622e-01,-1.722917873152542301e+00,2.615824926004808315e-01,-1.027705140910050474e+01,2.635370758527851853e-01,6.620281268405433725e-03,5.131818848140397904e+00
8.699999999999999956e-01,5.000000000000000278e-02,4.034590818958573855e-01,3.115591045948422622e-01,-1.812273191634182323e+00,2.735056382503627814e-01,-1.108390008564871820e+01,2.635245560962967692e-01,6.561402827362588196e-03,5.146303656558231410e+00
8.800000000000000044e-01,5.000000000000000278e-02,4.213301455921853456e-01,3.115591045948422622e-01,-1.905444565430048920e+00,2.859156577748705463e-01,-1.191988575898995428e+01,2.634969350530428911e-01,6.508826126854903860e-03,5.159223527570354406e+00
8.900000000000000133e-01,5.000000000000000278e-02,4.399644203513586871e-01,3.115591045948422622e-01,-2.002602021158406131e+00,2.988357373957376550e-01,-1.278666257846433396e+01,2.634578983564250798e-01,6.462002818500468468e-03,5.170716745566701356e+00
9.000000000000000222e-01,5.000000000000000278e-02,4.593959114970300739e-01,3.115591045948422622e-01,-2.103922689047955874e+00,3.122899362935184775e-01,-1.368593098048794943e+01,2.634105124377559282e-01,6.420414075644393682e-03,5.180913775547030475e+00
9.100000000000000311e-01,5.000000000000000278e-02,4.796600450749401445e-01,3.115591045948422622e-01,-2.209446642164695884e+00,3.262957079384375958e-01,-1.461944138020873396e+01,2.633573108227803550e-01,6.383572231858588436e-03,5.189936936525581856e+00
9.200000000000000400e-01,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.307541128474393854e+00,3.402175455485182964e-01,-1.567691345889545929e+01,2.633003700307572914e-01,6.351021584745198539e-03,5.197900271185190491e+00
9.300000000000000488e-01,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.389345850666471982e+00,3.534245484695482942e-01,-1.900130302993907705e+01,2.632413761483304304e-01,6.322338532780638447e-03,5.204909571438074423e+00
9.400000000000000577e-01,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.457113560825044729e+00,3.658670965770543515e-01,-2.212498959841121149e+01,2.631816830629736259e-01,6.297131187032626448e-03,5.211062525850472582e+00
9.500000000000000666e-01,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.512827527622213175e+00,3.775180810245207241e-01,-2.504306407581873728e+01,2.631223632570215964e-01,6.275038577079174520e-03,5.216448960354084008e+00
9.599999999999999645e-01,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.558229078082976393e+00,3.883684643180362328e-01,-2.775485123238713214e+01,2.630642519836925985e-01,6.255729550969539761e-03,5.221151148394639563e+00
9.699999999999999734e-01,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.594842930450901086e+00,3.984235196317181815e-01,-3.026300635818923013e+01,2.630079855714039239e-01,6.238901452242946906e-03,5.225244170743214234e+00
9.799999999999999822e-01,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.624000403781214352e+00,4.076996608279769285e-01,-3.257275546684707024e+01,2.629540345322631256e-01,6.224278642546107222e-03,5.228796308696962214e+00
9.899999999999999911e-01,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.646860604188182808e+00,4.162217846351014550e-01,-3.469125979223815648e+01,2.629027320849641192e-01,6.211610925981577228e-03,5.231869457392557266e+00
1.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.664429697344779857e+00,4.240210554799977438e-01,-3.662708756422414069e+01,2.628542986414098004e-01,6.200671920721556769e-03,5.234519548510623288e+00
1.010000000000000009e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.677578382724504991e+00,4.311330716400881280e-01,-3.838977806518557401e+01,2.628088627501419805e-01,6.191257414408480111e-03,5.236796973818349521e+00
1.020000000000000018e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.687057687912462356e+00,4.375963587290492840e-01,-3.998948478141806362e+01,2.627664789379435817e-01,6.183183732231906267e-03,5.238747002830512756e+00
1.030000000000000027e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.693513201710918903e+00,4.434511431287537775e-01,-4.143668608815740839e+01,2.627271428436079859e-01,6.176286140140498614e-03,5.240410189410162900e+00
1.040000000000000036e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.697497863243786487e+00,4.487383638851334400e-01,-4.274195335955494102e+01,2.626908039946442841e-01,6.170417300258340849e-03,5.241822763418712228e+00
1.050000000000000044e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.699483421262447003e+00,4.534988868569563847e-01,-4.391576769004612402e+01,2.626573765383714565e-01,6.165445791084909685e-03,5.243017004595548869e+00
1.060000000000000053e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.699870673738092641e+00,4.577728895991676761e-01,-4.496837756523026997e+01,2.626267482032183520e-01,6.161254701342985113e-03,5.244021596730309653e+00
1.070000000000000062e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.698998592897541737e+00,4.615993896289195542e-01,-4.590969084178514237e+01,2.625987877338410437e-01,6.157740303288613930e-03,5.244861960913125287e+00
1.080000000000000071e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.697152435371414914e+00,4.650158924119474624e-01,-4.674919529942241070e+01,2.625733510146552874e-01,6.154810808815660422e-03,5.245560567233413352e+00
1.090000000000000080e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.694570931281198511e+00,4.680581386655064957e-01,-4.749590282495220350e+01,2.625502860703148311e-01,6.152385209689990864e-03,5.246137224766301621e+00
1.100000000000000089e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.691452640061705814e+00,4.707599334443759442e-01,-4.815831298982794806e+01,2.625294371083159994e-01,6.150392201661374417e-03,5.246609350055707388e+00
1.110000000000000098e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.687961554731414626e+00,4.731530419979521063e-01,-4.874439239792724976e+01,2.625106477480475542e-01,6.148769190960586863e-03,5.246992214590005865e+00
1.120000000000000107e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.684232030290647053e+00,4.752671395955235800e-01,-4.926156671883323668e+01,2.624937635620171461e-01,6.147461380739412985e-03,5.247299171983463850e+00
1.130000000000000115e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.680373106028632435e+00,4.771298044467901511e-01,-4.971672279179023946e+01,2.624786340384698269e-01,6.146420934304144129e-03,5.247541865736041977e+00
1.140000000000000124e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.676472285817343089e+00,4.787665445259842167e-01,-5.011621859437018145e+01,2.624651140599749133e-01,6.145606211487285656e-03,5.247730418555674348e+00
1.150000000000000133e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.672598835008462181e+00,4.802008505682948680e-01,-5.046589922456277577e+01,2.624530649796190662e-01,6.144981074161947297e-03,5.247873604299396533e+00
1.159999999999999920e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.668806647362062634e+00,4.814542687718227354e-01,-5.077111735171410345e+01,2.624423553650367946e-01,6.144514256698229739e-03,5.247979003630022454e+00
1.169999999999999929e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.665136730542581933e+00,4.825464878297439086e-01,-5.103675685609984214e+01,2.624328614704791174e-01,6.144178797064922884e-03,5.248053144499820633e+00
1.179999999999999938e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.661619354131382398e+00,4.834954358562408849e-01,-5.126725860399054824e+01,2.624244674883288719e-01,6.143951524270875771e-03,5.248101628566994137e+00
1.189999999999999947e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.658275899830200295e+00,4.843173835744976063e-01,-5.146664749938999961e+01,2.624170656237790888e-01,6.143812597899834908e-03,5.248129244629283541e+00
1.199999999999999956e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.655120449564924101e+00,4.850270508221826704e-01,-5.163856011927001077e+01,2.624105560296876027e-01,6.143745095604736736e-03,5.248140070125446144e+00
1.209999999999999964e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.652161143538682264e+00,4.856377140141338034e-01,-5.178627237971997488e+01,2.624048466327905671e-01,6.143734644579227321e-03,5.248137561712791666e+00
1.219999999999999973e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.649401336917985628e+00,4.861613126965838028e-01,-5.191272679921257804e+01,2.623998528774052486e-01,6.143769093204677796e-03,5.248124635880011546e+00
1.229999999999999982e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.646840580753884620e+00,4.866085537439437947e-01,-5.202055902502971207e+01,2.623954974083864689e-01,6.143838219271224865e-03,5.248103740501384173e+00
1.239999999999999991e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.644475449928182176e+00,4.869890120982809378e-01,-5.211212337234464798e+01,2.623917097113421248e-01,6.143933471383991596e-03,5.248076918182693618e+00
1.250000000000000000e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.642300238357849995e+00,4.873112272423780200e-01,-5.218951719476362427e+01,2.623884257248866869e-01,6.144047740384686422e-03,5.248045862192434186e+00
1.260000000000000009e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.640307539373373924e+00,4.875827948377555732e-01,-5.225460396227742876e+01,2.623855874369535601e-01,6.144175157839517482e-03,5.248011965715067006e+00
1.270000000000000018e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.638488727092879849e+00,4.878104531564042001e-01,-5.230903496930189078e+01,2.623831424748397367e-01,6.144310918862959728e-03,5.247976365107182239e+00
1.280000000000000027e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.636834352727668751e+00,4.880001640954776398e-01,-5.235426963332326977e+01,2.623810436966639292e-01,6.144451126760490552e-03,5.247939977783055099e+00
1.290000000000000036e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.635334468060496427e+00,4.881571886933127602e-01,-5.239159437494551241e+01,2.623792487902410486e-01,6.144592657179767138e-03,5.247903535303795053e+00
1.300000000000000044e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.633978886820330434e+00,4.882861571676536672e-01,-5.242214009402346875e+01,2.623777198839646330e-01,6.144733039657192773e-03,5.247867612194426989e+00
1.310000000000000053e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.632757393321681683e+00,4.883911335770202422e-01,-5.244689827507134083e+01,2.623764231731134933e-01,6.144870354634308224e-03,5.247832650965990275e+00
1.320000000000000062e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.631659906528917237e+00,4.884756752673879987e-01,-5.246673576913559600e+01,2.623753285640229582e-01,6.145003144195190954e-03,5.247798983775421533e+00
1.330000000000000071e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.630676606632937453e+00,4.885428873118536908e-01,-5.248240830956913783e+01,2.623744093377584630e-01,6.145130334941640779e-03,5.247766851114452180e+00
1.340000000000000080e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.629798030276737641e+00,4.885954721834422365e-01,-5.249457282629564503e+01,2.623736418342748067e-01,6.145251171577242010e-03,5.247736417880194182e+00
1.350000000000000089e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.629015139725993766e+00,4.886357749229725544e-01,-5.250379862776191686e+01,2.623730051575163258e-01,6.145365159914461736e-03,5.247707787144405778e+00
1.360000000000000098e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.628319370540028288e+00,4.886658240769229389e-01,-5.251057752232327402e+01,2.623724809014907344e-01,6.145472018150947673e-03,5.247681011905528159e+00
1.370000000000000107e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.627702661647298488e+00,4.886873686862022725e-01,-5.251533295169645044e+01,2.623720528970194810e-01,6.145571635382594475e-03,5.247656105077433075e+00
1.380000000000000115e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.627157471158583668e+00,4.887019116070769886e-01,-5.251842820869062223e+01,2.623717069786120071e-01,6.145664036431997511e-03,5.247633047941214102e+00
1.390000000000000124e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.626676780751872720e+00,4.887107394414296757e-01,-5.252017380997983054e+01,2.623714307707195603e-01,6.145749352172305904e-03,5.247611797261258815e+00
1.400000000000000133e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.626254091027741211e+00,4.887149493460509198e-01,-5.252083409245284429e+01,2.623712134924860440e-01,6.145827794618584014e-03,5.247592291244011165e+00
1.409999999999999920e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.625883409855700457e+00,4.887154729806427733e-01,-5.252063309887184772e+01,2.623710457800184082e-01,6.145899636142319183e-03,5.247574454497207164e+00
1.419999999999999929e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.625559235404141045e+00,4.887130978423405714e-01,-5.251975981535660765e+01,2.623709195251391346e-01,6.145965192240084723e-03,5.247558202128738358e+00
1.429999999999999938e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.625276535263270983e+00,4.887084862214276515e-01,-5.251837281972596827e+01,2.623708277295531133e-01,6.146024807355332693e-03,5.247543443107551830e+00
1.439999999999999947e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.625030722826578344e+00,4.887021919989931740e-01,-5.251660439608279773e+01,2.623707643733537154e-01,6.146078843313268307e-03,5.247530082993967504e+00
1.449999999999999956e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.624817631887130354e+00,4.886946754929589742e-01,-5.251456416731603127e+01,2.623707242968029707e-01,6.146127669983389441e-03,5.247518026133358049e+00
1.459999999999999964e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.624633490226186527e+00,4.886863165444800261e-01,-5.251234229348332860e+01,2.623707030943469576e-01,6.146171657833074224e-03,5.247507177395128508e+00
1.469999999999999973e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.624474892819361305e+00,4.886774260224501232e-01,-5.251001228038876434e+01,2.623706970198611543e-01,6.146211172079043238e-03,5.247497443528315486e+00
1.479999999999999982e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.624338775156539239e+00,4.886682559099080336e-01,-5.250763343912399250e+01,2.623707029021654091e-01,6.146246568182129992e-03,5.247488734195573379e+00
1.489999999999999991e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.624222387062894235e+00,4.886590081226827587e-01,-5.250525303393053633e+01,2.623707180698965358e-01,6.146278188465005565e-03,5.247480962739038191e+00
1.500000000000000000e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.624123267317029384e+00,4.886498421977415463e-01,-5.250290815249124421e+01,2.623707402848785009e-01,6.146306359662705686e-03,5.247474046724089014e+00
